,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM
57100,2011,58554MCLCMNORTH,1.10025e+11,TESORO MANDAN REFINERY,900 OLD RED TRAIL NE,MANDAN,MORTON,ND,58554,,,46.85055,-100.88083,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2400.0,540.0,1.0,0,0.0,0.0,0,0.0,4.0,0.0,0,0.0,0.0,0.0,2945.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,2945.0,0,4.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,5.0,42909.0,0.0,,1.17,TESORO CORP,8133480,1.35724e+18,2.25543e+18
58029,2011,70606CLCSRWESTE,1.1e+11,CALCASIEU REFINING CO,4359 W TANK FARM RD,LAKE CHARLES,CALCASIEU PARISH,LA,70605,,,30.1338,-93.3206,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,111.0,8583.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8699.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8850.0,0,0.0,8695.9,151.0,0.0,0.0,1.0,0.0,0.0,325120.0,0.0,333967.9,0.1,,1.02,TRANSWORLD OIL USA INC,,1.81464e+19,1.56426e+19
58394,2011,54880MRPHY24THA,1.1e+11,CALUMET SUPERIOR LLC,2407 STINSON AVE,SUPERIOR,DOUGLAS,WI,54880,,,46.6915,-92.072,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,5835.5,4670.1,0.7,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10506.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10509.7,0,0.0,10506.3,0.0,3.4,0.0,809.0,0.0,0.0,0.0,0.0,11318.7,,,1.06,CALUMET SPECIALTY PRODUCTS PARTNERS LP,620499699,1.0674e+19,6.80075e+18
58475,2011,99686PTRST25MIL,1.10042e+11,PETRO STAR VALDEZ REFINERY,2.5 MILE DAYVILLE RD,VALDEZ,VALDEZ-CORDOVA CENSUS ARE,AK,99686,,,61.083809,-146.250842,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,A,Pounds,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,ARCTIC SLOPE REGIONAL CORP,78316575,9.05191e+18,1.73814e+19
59492,2011,90744HNTWY1651A,1.1e+11,VALERO WILMINGTON ASPHALT PLANT,1651 ALAMEDA ST,WILMINGTON,LOS ANGELES,CA,90744,,,33.79699,-118.23971,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,69.0,28.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,97.0,0.0,108.0,108.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,108.03,97.212,0,0.0,97.0,0.212,0.0,0.0,0.0,0.0,0.0,0.0,108.03,205.242,,,0.75,VALERO ENERGY CORP,82686916,7.30984e+17,7.8427e+18
60024,2011,98221PGTSN600ST,1.10008e+11,SHELL OIL PRODUCTS US - PUGET SOUND REFINERY,8505 SOUTH TEXAS RD,ANACORTES,SKAGIT,WA,98221,,,48.472836,-122.560194,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,615.0,1320.0,1.0,0,0.0,0.0,0,0.0,0.0,19.0,0,0.0,0.0,130.0,2085.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,238.0,0.0,0.0,0.0,0.0,238.0,2085.0,0,0.0,2085.0,0.0,0.0,0.0,8.0,0.0,0.0,31708.0,238.0,34039.0,,,0.9,SHELL OIL CO,131489817,7.29347e+18,5.63342e+18
60488,2011,19061BPLCMPOSTR,1.1e+11,MONROE ENERGY LLC-TRAINER REFINERY,4101 POST RD,TRAINER,DELAWARE,PA,19061,,,39.829311,-75.401169,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2598.0,2413.0,14.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5025.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.5,0.0,0.0,0.0,0.0,279.5,5031.2,0,0.0,5025.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,279.5,5310.7,0.0,,0.7,DELTA AIR LINES INC.,6924872,1.04212e+19,1.61681e+19
60692,2011,77017LYNDL12000,1.10058e+11,HOUSTON REFINING LP,12000 LAWNDALE ST,HOUSTON,HARRIS,TX,77017,,,29.7125,-95.235833,NO,324,Petroleum,,,,,,,324110,325110.0,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4273.0,6159.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.65,10432.65,0.0,2028.0,2028.0,68.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,2029.1,10500.65,0,0.0,10432.65,0.0,68.0,0.0,0.0,0.0,13.0,0.0,2029.1,12542.75,,,1.12,LYONDELLBASELL INDUSTRIES,181843095,1.14638e+19,3.26698e+18
60786,2011,75702LGLRL1702E,1.1e+11,DELEK TYLER REFINERY,1702 E COMMERCE ST,TYLER,SMITH,TX,75702,,,32.362643,-95.280179,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2558.0,5708.0,1.29,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,8268.29,0.0,7.3,7.3,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,179.3,8269.39,0,0.0,8268.29,1.1,0.0,0.0,0.0,69316.0,0.1,30195.0,179.3,107959.79,,,1.12,DELEK US HOLDINGS INC,624438219,1.14638e+19,1.54344e+19
62342,2011,77983RCCRBHWY18,1.10044e+11,SEADRIFT COKE LP,8618 HWY 185 N,PORT LAVACA,CALHOUN,TX,77979,,,28.51343,-96.794646,NO,324,Petroleum,,,,,,,324199,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,120.0,6.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,197.0,,,1.46,GRAFTECH INTERNATIONAL LTD,877176578,1.14638e+19,5.62649e+18
62653,2011,44482LTVST2234M,1.10013e+11,ARCELORMITTAL CLEVELAND LLC DBA ARCELORMITTAL WARREN,2234 MAIN AVE SW,WARREN,TRUMBULL,OH,44481,,,41.211242,-80.81682,NO,324,Petroleum,,,,,,,324199,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,20770.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,20770.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2958.0,0.0,0.0,0.0,0.0,2958.0,20849.0,0,0.0,20770.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,2958.0,23807.0,,,1.69,ARCELORMITTAL USA LLC,107970886,7.93224e+18,5.79715e+18
62661,2011,90744LTRMR961LA,1.1e+11,ULTRAMAR INC MARINE TERMINAL,961 LA PALOMA ST,WILMINGTON,LOS ANGELES,CA,90744,,,33.75828,-118.26676,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,38.0,113.0,0.001,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,151.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.001,0,0.0,151.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.001,,,1.4,VALERO ENERGY CORP,,7.30984e+17,7.8427e+18
64066,2011,62454MRTHNMARAT,1.1e+11,MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,100 MARATHON AVE,ROBINSON,CRAWFORD,IL,62454,,,38.998676,-87.724781,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6736.0,9135.0,28.0,0,0.0,0.0,0,0.0,0.0,373.0,0,0.0,0.0,15.0,16287.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,85.0,0.0,0.0,0.0,750.0,0.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,11.0,0.0,36.0,17122.0,0,0.0,16270.0,85.0,750.0,0.0,0.0,6586.0,0.0,43150.0,36.0,66877.0,17.0,,1.0,MARATHON PETROLEUM CORP,968393996,5.77484e+18,1.55315e+19
64872,2011,07064MRDHS750CL,1.10057e+11,BUCKEYE PORT READING TERMINAL LLC,750 CLIFF RD,PORT READING,MIDDLESEX,NJ,7064,,,40.564223,-74.25076,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,183.96,5836.33,0.37,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6020.66,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.6,2.52,6020.661,0,0.0,6020.66,0.0,0.001,0.0,0.0,0.0,0.0,944.67,2.52,6967.851,,,0.9,BUCKEYE PORT READING TERMINAL LLC,112569892,1.39197e+19,1.07443e+19
65150,2011,77640FNLNDHIGHW,1.10001e+11,TOTAL PETROCHEMICALS & REFINING USA INC-PORT ARTHUR REFI,7600 32ND ST,PORT ARTHUR,JEFFERSON,TX,77642,,,29.980194,-93.882111,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1294.82,3302.55,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4597.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,340.0,0.0,0.0,340.0,19.48,0.0,19.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4601.44,0,0.0,4597.37,4.07,0.0,0.0,19.48,0.0,340.0,7231.99,0.0,12192.91,,,1.0,TOTAL HOLDINGS USA INC,1329077,1.14638e+19,1.22398e+19
65351,2011,79008PHLLPSTATE,1.10042e+11,PHILLLIPS 66 CO BORGER REFINERY,STATE HWY SPUR 119 N,BORGER,HUTCHINSON,TX,79007,,,35.703056,-101.36305,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,33000.0,9000.0,0.0,0,2.0,0.0,0,6.0,53.0,0.0,0,2.0,0.0,0.0,42063.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42063.0,0,61.0,42002.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,42217.0,0.0,,1.0,PHILLIPS 66 CO,78378508,1.14638e+19,1.58218e+19
66141,2011,87413BLMFLNO50C,1.10001e+11,WESTERN REFINING BLOOMFIELD TERMINAL,50 COUNTY RD 4990,BLOOMFIELD,SAN JUAN,NM,87413,,,36.698761,-107.975395,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,688.0,6113.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6801.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6801.0,0,0.0,6801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6801.0,,,1.09,WESTERN REFINING INC,606287308,1.92382e+18,1.94634e+18
66553,2011,70723TXCRFFOOTO,1.10001e+11,CONVENT REFINERY,FOOT OF SUNSHINE BRIDGE- LA HW Y 44,CONVENT,ST JAMES PARISH,LA,70723,,,30.10846,-90.89677,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4289.0,5295.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,9588.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,6.5,0.0,0.0,6.99,0.0,0.0,0.0,13.49,0.0,0.0,24.32,0.0,0.0,24.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9601.49,0,0.0,9588.0,6.5,6.99,0.0,0.0,0.0,24.32,26426.0,0.0,36051.81,,,1.11,MOTIVA ENTERPRISES LLC,23838670,1.81464e+19,5.84566e+17
66716,2011,70087HLLPT27009,1.1e+11,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US,11842 RIVER RD,SAINT ROSE,ST CHARLES PARISH,LA,70087,,,29.952222,-90.328556,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,26.0,539.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,0.0,2342.0,,,1.0,SHELL OIL PRODUCTS US,8090938,1.81464e+19,1.55372e+19
67321,2011,67042TXCRF1401S,1.1e+11,HOLLYFRONTIER EL DORADO REFINING LLC,1401 S DOUGLAS RD,EL DORADO,BUTLER,KS,67042,,,37.79947,-96.867297,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,7800.0,3600.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11401.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,1330.0,0.0,0.0,0.0,0.0,16.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,11.7,12747.0,0,0.0,11401.0,1330.0,16.0,0.0,0.0,0.0,0.0,86000.0,11.7,98758.7,,,1.06,HOLLYFRONTIER CORP,8965808,1.51526e+19,1.71032e+19
67656,2011,38109MPCPT543WE,1.1e+11,VALERO REFINING CO - TENNESSEE LLC,2385 RIVERPORT ROAD,MEMPHIS,SHELBY,TN,38109,,,35.085843,-90.083385,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2098.0,1261.0,7.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3366.0,0.0,711.0,711.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,713.0,3368.0,0,0.0,3366.0,2.0,0.0,0.0,0.0,0.0,0.0,206938.0,713.0,211019.0,,,1.06,VALERO ENERGY CORP,199623414,9.83401e+18,2.54448e+18
67881,2011,96707HWNND91325,1.1e+11,PAR HAWAII REFINING LLC,91-325 KOMOHANA ST,KAPOLEI,HONOLULU,HI,96707,,,21.304371,-158.0937,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2900.0,3600.0,0.0,0,0.0,0.15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6500.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46,0.0,17.46,0.0,50.78,0.0,0.0,0.0,0.0,50.78,6500.15,0,0.0,6500.15,0.0,0.0,0.0,17.46,2600.0,0.0,8200.0,50.78,17368.39,,,1.1,PAR PETROLEUM CORP,47402961,7.53803e+18,1.21291e+19
68503,2011,90509MBLLC3700W,1.1e+11,TORRANCE REFINING CO LLC,3700 W 190TH ST,TORRANCE,LOS ANGELES,CA,90504,,,33.854967,-118.336907,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,160.0,5300.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5460.0,0.0,5300.0,5300.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5300.0,5500.0,0,0.0,5500.0,40.0,0.0,0.0,1.0,0.0,0.0,13000.0,5300.0,23841.0,0.0,,1.05,PBF ENERGY,962619206,7.30984e+17,1.51551e+19
69556,2011,82931XBWHYI80EX,1.10001e+11,SILVER EAGLE REFINING-EVANSTON,2990 COUNTY RD 180,EVANSTON,UINTA,WY,82930,,,41.260556,-110.806944,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,396.1,387.6,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,783.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.54,0.0,0.0,0.638,783.7,0,0.0,783.7,0.0,0.0,11.72,0.0,1765.51,0.0,1674.2,0.638,4235.768,,,1.27,THE INTERNATIONAL GROUP INC,2358455,9.20906e+18,1.50688e+19
69740,2011,74603CNCPN1000S,1.10016e+11,PHILLIPS 66 PONCA CITY SITE,1000 S PINE ST,PONCA CITY,KAY,OK,746017501,,,36.68807,-97.08786,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,,1.0,PHILLIPS 66 CO,65504920,1.82977e+19,9.21884e+18
70017,2011,16512RCKCRFOOTO,1.10044e+11,ERIE COKE CORP,925 EAST BAY DRIVE,ERIE,ERIE,PA,16507,,,42.14562,-80.06924,NO,324,Petroleum,,,,,,,324199,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1651.0,18310.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,19961.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19961.0,0,0.0,19961.0,0.0,0.0,2294.0,0.0,3.89,0.0,0.0,0.0,22258.89,,,0.92,,,1.04212e+19,1.76728e+18
70635,2011,70616GLDLN4646H,1.10001e+11,PELICAN REFINING CO LLC,4646 LA. HWY 3059,LAKE CHARLES,CALCASIEU PARISH,LA,70615,,,30.28614,-93.1448,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3.92,339.82,1.64,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,345.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.56,0,0.0,345.38,0.0,0.18,0.0,0.0,0.0,0.0,1.64,0.0,347.2,0.0,,0.77,PELICAN REFINING CO LLC,,1.81464e+19,1.56426e+19
