,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM
24578,2016,82007FRNTR2700E,1.1e+11,HOLLYFRONTIER CHEYENNE REFINING LLC,2700 E. 5TH STREET,CHEYENNE,LARAMIE,WY,82007,,,41.128381,-104.787925,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6500.0,840.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7340.0,0.48,1.52,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,60.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71.0,0.0,0.0,38.0,0.0,110.52,7401.46,0,0.0,7340.0,60.52,0.46,0.0,1.0,0.0,0.0,46.0,110.52,7558.5,,PRODUCTION,0.84,HOLLYFRONTIER CORP,8965808,1.74483e+19,5.91949e+18
25538,2016,70723TXCRFFOOTO,1.10001e+11,CONVENT REFINERY,FOOT OF SUNSHINE BRIDGE- LA HW Y 44,CONVENT,ST JAMES PARISH,LA,70723,,,30.10846,-90.89677,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,5307.0,3968.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,26.0,9301.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,2.45,0.02,0.0,72.39,0.0,0.0,72.41,0.0,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,4.18,9303.45,0,0.0,9301.0,0.0,2.45,0.0,0.0,0.0,72.41,23011.0,4.18,32391.04,,PRODUCTION,0.93,MOTIVA ENTERPRISES LLC,23838670,3.79787e+18,9.30936e+18
25542,2016,16365NTDRFPOBOX,1.10044e+11,UNITED REFINING CO,15 BRADLEY ST,WARREN,WARREN,PA,16365,,,41.82949,-79.12468,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4190.0,1283.0,121.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5594.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,29.0,5594.0,0,0.0,5594.0,0.0,0.0,650.0,0.0,16339.0,0.0,8.0,29.0,22620.0,,PRODUCTION,1.0,UNITED REFINING CO,118331149,1.0865e+19,8.09215e+18
26142,2016,94572NCLSNOLDHI,1.1e+11,PHILLIPS 66 SAN FRANCISCO REFINERY,1380 SAN PABLO AVE,RODEO,CONTRA COSTA,CA,94572,,,38.0436,-122.2532,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,436.0,538.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,0.0,24.0,975.0,0,0.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,999.0,,PRODUCTION,0.99,PHILLIPS 66 CO,78378508,1.4242e+19,2.35728e+18
26688,2016,7759WBLNCH2415T,1.10028e+11,BLANCHARD REFINING CO LLC,2401 5TH AVE S,TEXAS CITY,GALVESTON,TX,77590,,,29.379167,-94.929167,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,13000.0,35000.0,80.0,0,55000.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,103080.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,0.0,103.3,0.0,0.0,128.3,43.0,0.0,43.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,103107.0,0,55000.0,48080.0,27.0,0.0,0.0,43.0,0.0,128.3,700000.0,15.0,803293.3,,PRODUCTION,0.99,MARATHON PETROLEUM CORP,968393996,1.703e+19,9.68372e+18
26788,2016,78410KCHRFSUNTI,1.10001e+11,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - WEST PLANT,2825 SUNTIDE RD,CORPUS CHRISTI,NUECES,TX,78409,,,27.832011,-97.525582,NO,324,Petroleum,,,,,,,324110,325110.0,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,24470.0,8350.0,37.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,32860.0,0.0,0.0,0.0,0.0,0.0,0.0,0,178.0,0.0,0,0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3197.0,0.0,0.0,14.0,0.0,3211.0,33046.0,0,0.0,32860.0,186.0,0.0,1393550.0,0.0,188.0,50.0,1297176.0,3211.0,2727221.0,,PRODUCTION,1.01,KOCH INDUSTRIES INC,6944334,1.703e+19,1.23781e+19
27710,2016,90749RCPRD1801E,1.10017e+11,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,2350 E 223RD ST,CARSON,LOS ANGELES,CA,90810,,,33.81323,-118.24298,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,110.0,12.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,PRODUCTION,1.07,TESORO CORP,8133480,1.4242e+19,6.92086e+18
28185,2016,70669CNCLKOLDSP,1.10001e+11,PHILLIPS 66 LAKE CHARLES REFINERY,2200 OLD SPANISH TRAIL,WESTLAKE,CALCASIEU PARISH,LA,70669,,,30.242155,-93.274386,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1673.24,6191.52,45.31,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7910.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,427.67,0.0,0.0,0.0,0.0,0.0,427.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8337.74,0,0.0,7910.07,427.67,0.0,0.0,0.0,0.0,0.0,109222.4,0.0,117560.14,,PRODUCTION,1.1,PHILLIPS 66 CO,78378508,3.79787e+18,7.10276e+18
28224,2016,14150TNWND3875R,1.1e+11,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,ERIE,NY,14150,,,42.983638,-78.92728,NO,324,Petroleum,,,,,,,324199,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,376.0,3634.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4010.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4010.0,0,0.0,4010.0,0.0,0.0,0.0,0.0,0.0,0.0,195129.0,1.0,199140.0,,PRODUCTION,0.74,,,9.5878e+18,1.67024e+18
28733,2016,71109TLSPR3333M,1.10001e+11,CALUMET LUBRICANTS & WAXES LLC,3333 MIDWAY ST,SHREVEPORT,CADDO,LA,71109,,,32.470833,-93.790833,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3000.0,1100.0,7.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,4112.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,190.0,0.0,0.0,190.0,30.0,0.0,30.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,4124.0,0,0.0,4112.0,0.0,12.0,31000.0,30.0,88000.0,190.0,35000.0,61.0,158405.0,,PRODUCTION,1.02,,,3.79787e+18,1.63328e+19
28910,2016,58554MCLCMNORTH,1.10025e+11,TESORO MANDAN REFINERY,900 OLD RED TRAIL NE,MANDAN,MORTON,ND,58554,,,46.85055,-100.88083,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1800.0,980.0,1.0,0,1.0,0.0,0,0.0,7.0,0.0,0,0.0,0.0,0.0,2789.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,2789.0,0,8.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,48000.0,6.0,50814.0,0.0,PRODUCTION,1.0,TESORO CORP,8133480,5.40509e+18,5.00762e+18
30599,2016,62201THYLPMONSA,1.1e+11,AFTON CHEMICAL CORP,501 MONSANTO AVE,SAUGET,ST CLAIR,IL,62201,,,38.6026,-90.16734,NO,324,Petroleum,,,,,,,324191,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,16.0,644.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,660.0,2.16,6.84,9.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,0.0,16.0,0.0,0.0,0.0,0.0,22.84,664.32,0,0.0,660.0,0.09,2.07,0.0,112.0,0.0,0.0,13905.0,22.84,14702.0,,PRODUCTION,1.11,NEWMARKET CORP,3132222,2.45466e+18,3.43545e+18
31581,2016,70606CLCSRWESTE,1.1e+11,CALCASIEU REFINING CO,4359 W TANK FARM RD,LAKE CHARLES,CALCASIEU PARISH,LA,70605,,,30.1338,-93.3206,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,254.0,3541.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3797.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3797.0,0,0.0,3797.0,0.0,0.0,0.0,0.0,0.0,1.0,71803.0,0.0,75601.0,,PRODUCTION,0.98,TRANSWORLD OIL USA INC,,3.79787e+18,8.3583e+18
31725,2016,94560VRGRN6880S,1.1001e+11,SAFETY-KLEEN INC,6880 SMITH AVE,NEWARK,ALAMEDA,CA,94560,,,37.52174,-122.02116,NO,324,Petroleum,,,,,,,324191,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,5.0,5.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,30.96,98.04,129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.96,0.0,0.0,0.0,0.0,0.0,0.0,2255.0,0.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,98.04,71.92,0,0.0,10.0,1.29,29.67,0.0,2255.0,1100.0,0.0,0.0,98.04,3494.0,,PRODUCTION,0.58,CLEAN HARBORS INC,157793639,1.4242e+19,4.16634e+18
32021,2016,70051MRTHNHWY61,1.10041e+11,MARATHON PETROLEUM CO LP,4663 W AIRLINE HWY,GARYVILLE,ST JOHN THE BAPTIST PARIS,LA,70051,,,30.06132,-90.59353,NO,324,Petroleum,,,,,,,324110,324121.0,424710.0,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2652.0,6224.0,7.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,8886.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8917.0,0,0.0,8881.0,31.0,0.0,0.0,0.0,1997.0,25.0,218054.0,1.0,228989.0,5.0,PRODUCTION,0.98,MARATHON PETROLEUM CORP,968393996,3.79787e+18,1.3102e+19
33329,2016,55164KCHRFPOBOX,1.1e+11,FLINT HILLS RESOURCES PINE BEND LLC,13775 CLARK RD,ROSEMOUNT,DAKOTA,MN,55068,,,44.7684,-93.0406,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,752.0,6891.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7648.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,3.0,0.0,0.0,449.0,0.0,0.0,0.0,452.0,0.0,0.0,18.0,0.0,0.0,18.0,7.0,0.0,7.0,0.0,295.0,58.0,0.0,0.0,0.0,353.0,8100.0,0,0.0,7648.0,3.0,449.0,0.0,7.0,455.0,18.0,36803.0,353.0,45736.0,,PRODUCTION,1.03,KOCH INDUSTRIES INC,6944334,8.07275e+18,1.23768e+19
33864,2016,35217BCCKDRAILR,1.1e+11,DRUMMOND CO INC ABC COKE DIV,ONE RAILROAD AVE,TARRANT,JEFFERSON,AL,35217,,,33.580769,-86.781281,NO,324,Petroleum,,,,,,,324199,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2766.0,7022.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9788.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9788.0,0,0.0,9788.0,0.0,0.0,0.0,0.0,0.0,0.0,1299951.0,0.0,1309739.0,,PRODUCTION,0.94,DRUMMOND CO INC,67103432,1.48953e+19,8.39086e+18
34093,2016,77592TXSCTLOOP1,1.10033e+11,VALERO REFINING-TEXAS LP,1301 LOOP 197 S,TEXAS CITY,GALVESTON,TX,77590,,,29.369167,-94.911111,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3479.0,3913.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,7402.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,260.0,7407.0,0,0.0,7402.0,5.0,0.0,98673.0,0.0,0.0,5.0,1722.0,260.0,108067.0,,PRODUCTION,0.99,VALERO ENERGY CORP,79391280,1.703e+19,9.68372e+18
34895,2016,46394MCLCX2815I,1.1e+11,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,2815 INDIANAPOLIS BLVD,WHITING,LAKE,IN,46394,,,41.663055,-87.479643,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,0.0,310.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,,PRODUCTION,1.16,BP AMERICA INC,39596507,1.65517e+19,1.47742e+19
35066,2016,74107SNCLR902W2,1.1e+11,HOLLYFRONTIER TULSA REFINING LLC EAST FACILITY,902 W 25TH ST,TULSA,TULSA,OK,74107,,,36.12266,-96.00048,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4200.0,250.0,250.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,250.0,0.0,0.0,250.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,0,0.0,4700.0,500.0,0.0,0.0,15.0,0.0,250.0,7800.0,0.0,13265.0,,PRODUCTION,1.3,HOLLYFRONTIER CORP,8965808,1.42347e+19,2.59121e+18
35391,2016,59414MNTNR19001,1.1e+11,CALUMET MONTANA REFINING LLC,1900 10TH ST NE,GREAT FALLS,CASCADE,MT,59404,,,47.523611,-111.294167,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,5757.0,802.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6559.0,52.08,164.92,217.0,0.0,0.0,0.0,0,6.0,0.0,0,0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,69.08,0.0,0.0,1.0,0.0,0.0,1.0,148.4,0.0,148.4,0.0,3.0,210.1,0.0,0.0,0.0,378.02,6680.16,0,0.0,6559.0,19.17,49.91,0.0,148.4,658.0,1.0,26460.0,378.02,34273.5,,PRODUCTION,2.09,CALUMET SPECIALTY PRODUCTS PARTNERS LP,,1.81609e+19,1.7772e+19
35473,2016,87413BLMFLNO50C,1.10001e+11,WESTERN REFINING BLOOMFIELD TERMINAL,50 COUNTY RD 4990,BLOOMFIELD,SAN JUAN,NM,87413,,,36.698761,-107.975395,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,398.0,3517.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.0,0,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3918.0,,PRODUCTION,1.29,WESTERN REFINING INC,606287308,9.19726e+18,1.20252e+19
35506,2016,73401TTLPTHIGHW,1.10001e+11,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,ONE VALERO WAY,ARDMORE,CARTER,OK,73401,,,34.20569,-97.10417,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3818.0,2382.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6205.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.5,0.0,0.0,0.5,0.2,11.3,11.5,0.0,277.5,0.0,0.0,0.0,0.0,277.5,6211.0,0,0.0,6205.0,6.0,0.0,10067.0,11.5,0.0,0.5,18232.0,277.5,34799.5,,PRODUCTION,1.1,VALERO ENERGY CORP,,1.42347e+19,1.17651e+19
35630,2016,93307KRNLRRR677,1.1e+11,KERN OIL & REFINING CO,7724 EAST PANAMA LANE,BAKERSFIELD,KERN,CA,93307,,,35.295278,-118.921111,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,330.0,96.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,426.0,1.2,3.8,5.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.2,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,430.4,0,0.0,430.0,0.05,3.2,0.0,0.0,0.0,6.0,11000.0,3.8,11443.05,1.0,PRODUCTION,1.0,CASEY CO,27877679,1.4242e+19,2.34345e+18
35808,2016,90748NNPCF2402E,1.10001e+11,ULTRAMAR INC WILMINGTON REFINERY,2402 E. ANAHEIM STREET,WILMINGTON,LOS ANGELES,CA,90744,,,33.7783,-118.2351,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,380.0,676.0,0.05,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1056.05,121.44,384.56,506.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,98.0491,0.0,0.0,0.0,0.0,0.0,0.0,219.4891,0.0,0.0,0.0042,0.0,0.0,0.0042,0.0,0.0281,0.0281,0.0,5.6797,0.0,0.0,0.0,0.0,390.2397,1396.9791,0,0.0,1056.05,103.1091,116.38,59851.0,0.0281,0.0,0.0042,0.44,390.2397,61517.2511,,PRODUCTION,0.96,VALERO ENERGY CORP,155946312,1.4242e+19,4.09855e+18
36883,2016,47620NDNFR1200R,1.10018e+11,COUNTRYMARK REFINING & LOGISTICS LLC,1200 REFINERY RD,MOUNT VERNON,POSEY,IN,47620,,,37.942222,-87.908417,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,123.0,1069.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1194.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,5.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0,0.0,1194.0,3.0,3.0,6.0,210.0,0.0,0.0,38423.0,0.0,39839.0,,PRODUCTION,1.09,COUNTRYMARK,7902869,1.65517e+19,1.79065e+19
37123,2016,90509MBLLC3700W,1.1e+11,TORRANCE REFINING CO LLC,3700 W 190TH ST,TORRANCE,LOS ANGELES,CA,90504,,,33.854967,-118.336907,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,160.0,3500.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3660.0,0.0,4100.0,4100.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,3702.0,0,0.0,3700.0,42.0,0.0,0.0,0.0,0.0,0.0,13000.0,4100.0,20842.0,,PRODUCTION,1.19,PBF ENERGY,962619206,1.4242e+19,9.96618e+18
